Base Case
RunNumber, numStaffA, numStaffB, dispMeth: numBasicSrv, numBasicLW, BasicSL; numPremiumSrv, numPremiumLW, PremiumSL; numType1and2Srv, numType1and2LW, Type1and2SL; numType3and4Srv, numType3and4LW, Type3and4SL; OverallSL; overtmStaffA, overtmStaffB; CostEstimate
3, 14, 9, PREMIUM_PRIORITY: 3755, 0, 1.0; 9794, 3336, 0.6593832958954462; 10197, 4, 0.9996077277630676; 3352, 3332, 0.005966587112171795; 0.7537825669791128; 7355.456074182492, 45238.25471231739; 7205.93163724219
4, 14, 9, PREMIUM_PRIORITY: 3800, 0, 1.0; 9802, 3344, 0.6588451336461947; 10255, 9, 0.9991223793271575; 3347, 3335, 0.0035853002688974733; 0.7541538009116306; 8071.1611179131605, 44499.15113203807; 7202.451007583126
5, 14, 9, PREMIUM_PRIORITY: 3807, 0, 1.0; 9734, 3303, 0.6606739264433943; 10228, 4, 0.9996089166992569; 3313, 3299, 0.004225777241171125; 0.7560741451886862; 7476.048971668065, 42404.842695593274; 7172.290423744849
6, 14, 9, PREMIUM_PRIORITY: 3843, 0, 1.0; 9728, 3325, 0.658203125; 10235, 5, 0.9995114802149487; 3336, 3320, 0.004796163069544335; 0.7549922629135657; 8364.56571817148, 42466.08804510071; 7179.913190036187
7, 14, 9, PREMIUM_PRIORITY: 3796, 0, 1.0; 9688, 3357, 0.6534888521882741; 10116, 8, 0.9992091735863978; 3368, 3349, 0.005641330166270775; 0.7510382675763868; 7130.931504558848, 46888.151252627664; 7224.326910856031
8, 14, 9, PREMIUM_PRIORITY: 3705, 0, 1.0; 9810, 3350, 0.6585117227319062; 10123, 8, 0.9992097204386051; 3392, 3342, 0.01474056603773588; 0.7521272660007399; 7128.469036922133, 45290.39375750281; 7204.811410421902
9, 14, 9, PREMIUM_PRIORITY: 3713, 0, 1.0; 9784, 3325, 0.6601594439901881; 10162, 18, 0.9982286951387522; 3335, 3307, 0.008395802098950522; 0.7536489590279322; 7241.568547177477, 43519.64056927486; 7184.079180228239
10, 14, 9, PREMIUM_PRIORITY: 3816, 0, 1.0; 9732, 3336, 0.657213316892725; 10198, 2, 0.9998038831143361; 3350, 3334, 0.004776119402985057; 0.7537643932683791; 7440.704816797183, 45501.027838887036; 7209.797757925921
11, 14, 9, PREMIUM_PRIORITY: 3780, 0, 1.0; 9712, 3326, 0.6575370675453047; 10161, 12, 0.998819013876587; 3331, 3314, 0.005103572500750553; 0.7534835458049214; 7452.431264001341, 45013.663349720475; 7203.941491131719
12, 14, 9, PREMIUM_PRIORITY: 3748, 0, 1.0; 9722, 3316, 0.6589179181238428; 10144, 16, 0.998422712933754; 3326, 3300, 0.007817197835237488; 0.7538233110616184; 7849.455076953747, 43199.7177691854; 7184.879244207559
13, 14, 9, PREMIUM_PRIORITY: 3808, 0, 1.0; 9769, 3354, 0.6566690551745317; 10218, 8, 0.999217067919358; 3359, 3346, 0.003870199464126256; 0.7529645724386831; 9004.89934226333, 45818.23772463674; 7225.772360002665
14, 14, 9, PREMIUM_PRIORITY: 3837, 0, 1.0; 9792, 3359, 0.6569648692810457; 10265, 15, 0.9985387238188017; 3364, 3344, 0.005945303210463715; 0.7535402450656687; 8162.299087298466, 43084.292136730524; 7185.89159341539
15, 14, 9, PREMIUM_PRIORITY: 3809, 0, 1.0; 9794, 3251, 0.6680620788237697; 10315, 7, 0.999321376635967; 3288, 3244, 0.01338199513381999; 0.7610086010438873; 8929.170771740413, 41643.69895916624; 7174.24705279496
16, 14, 9, PREMIUM_PRIORITY: 3789, 0, 1.0; 9709, 3330, 0.6570192604799671; 10146, 18, 0.9982259018332348; 3352, 3312, 0.011933174224343701; 0.7532967847088458; 7537.273270049084, 45720.56050659997; 7213.223835057106
17, 14, 9, PREMIUM_PRIORITY: 3710, 0, 1.0; 9818, 3348, 0.6589936850682421; 10168, 8, 0.999213217938631; 3360, 3340, 0.005952380952380931; 0.7525133057362507; 7300.566483011921, 45087.83031112992; 7203.671360510309
18, 14, 9, PREMIUM_PRIORITY: 3591, 0, 1.0; 9714, 3307, 0.6595635165740169; 9984, 2, 0.9997996794871795; 3321, 3305, 0.004817825956037303; 0.7514468245020669; 8114.842409038358, 44039.02460873627; 7197.174378450352
19, 14, 9, PREMIUM_PRIORITY: 3769, 0, 1.0; 9651, 3331, 0.6548544192311678; 10073, 0, 1.0; 3347, 3331, 0.0047804003585300014; 0.7517883755588674; 7632.773228902558, 43738.95617865494; 7189.782531927476
20, 14, 9, PREMIUM_PRIORITY: 3741, 0, 1.0; 9619, 3331, 0.6537062064663686; 10022, 9, 0.9991019756535622; 3338, 3322, 0.004793289394847244; 0.7506736526946107; 7043.771873404108, 42571.01868338193; 7170.973165097371
21, 14, 9, PREMIUM_PRIORITY: 3726, 0, 1.0; 9622, 3322, 0.6547495323217627; 10021, 11, 0.9989023051591658; 3327, 3311, 0.004809137360985871; 0.7511237638597543; 6296.432186272099, 43839.734494007535; 7180.6715330646975
22, 14, 9, PREMIUM_PRIORITY: 3709, 0, 1.0; 9789, 3318, 0.6610481152313822; 10174, 12, 0.9988205229015137; 3324, 3306, 0.005415162454873612; 0.7541858053044895; 8036.762835154163, 43655.42587975647; 7191.889373447626
23, 14, 9, PREMIUM_PRIORITY: 3844, 0, 1.0; 9715, 3315, 0.6587750900669068; 10227, 1, 0.9999022196147452; 3332, 3314, 0.005402160864345751; 0.7555129434324065; 7573.9925375920975, 44058.43019980722; 7193.226025050443
24, 14, 9, PREMIUM_PRIORITY: 3755, 0, 1.0; 9851, 3342, 0.6607451020200995; 10255, 4, 0.9996099463676256; 3351, 3338, 0.0038794389734407853; 0.7543730707041012; 8284.708085569215, 47804.55673448989; 7244.437272719906
25, 14, 9, PREMIUM_PRIORITY: 3806, 0, 1.0; 9794, 3356, 0.6573412293240759; 10249, 17, 0.998341301590399; 3351, 3339, 0.0035810205908684; 0.753235294117647; 8013.742217561811, 44368.16383028377; 7200.40833770781
26, 14, 9, PREMIUM_PRIORITY: 3862, 0, 1.0; 9659, 3363, 0.6518273113158712; 10144, 13, 0.9987184542586751; 3377, 3350, 0.007995262066923359; 0.7512757932105614; 7879.220924906885, 43858.937854471485; 7193.153629785985
27, 14, 9, PREMIUM_PRIORITY: 3886, 0, 1.0; 9904, 3353, 0.6614499192245558; 10433, 11, 0.9989456532157577; 3357, 3342, 0.0044682752457551045; 0.7568527918781726; 9591.913571068373, 47745.77045352624; 7253.835220667367
28, 14, 9, PREMIUM_PRIORITY: 3860, 0, 1.0; 9686, 3333, 0.655895106339046; 10208, 14, 0.9986285266457681; 3338, 3319, 0.005692031156381061; 0.7539495053890447; 7835.0558585527, 45638.1014635981; 7214.521908431516
29, 14, 9, PREMIUM_PRIORITY: 3892, 0, 1.0; 9782, 3296, 0.6630545900633817; 10371, 9, 0.9991321955452704; 3303, 3287, 0.004844081138359102; 0.7589586075764224; 9261.184957268297, 44160.36325145047; 7207.52550660668
30, 14, 9, PREMIUM_PRIORITY: 3790, 0, 1.0; 9697, 3336, 0.6559760750747654; 10146, 11, 0.9989158288980879; 3341, 3325, 0.004788985333732398; 0.7526507006747238; 6516.017435565491, 43342.036763594624; 7176.2976073309765
1, 14, 10, PREMIUM_PRIORITY: 3829, 0, 1.0; 9957, 3712, 0.6271969468715477; 10053, 20, 0.9980105441161842; 3733, 3692, 0.01098312349316899; 0.7307413317858698; 7017.414956861214, 50011.509189233875; 7630.5609123919585
2, 14, 10, PREMIUM_PRIORITY: 3885, 0, 1.0; 10035, 3696, 0.6316890881913304; 10207, 13, 0.9987263642598216; 3713, 3683, 0.008079719903043348; 0.7344827586206897; 7739.4613418835, 49504.557075395256; 7629.96215326791
3, 14, 10, PREMIUM_PRIORITY: 3756, 0, 1.0; 10165, 3687, 0.6372848007870142; 10197, 1, 0.9999019319407669; 3724, 3686, 0.010204081632653073; 0.7351483370447525; 7682.065912187873, 48677.10265986595; 7619.421107967675
4, 14, 10, PREMIUM_PRIORITY: 3800, 0, 1.0; 10153, 3685, 0.6370530877573131; 10255, 11, 0.9989273525109703; 3698, 3674, 0.006489994591671211; 0.7358990898014763; 7678.786867262437, 50568.998074677525; 7642.481362979346
5, 14, 10, PREMIUM_PRIORITY: 3808, 0, 1.0; 10107, 3680, 0.6358959137231621; 10228, 10, 0.9990222917481424; 3687, 3670, 0.004610794684024921; 0.7355371900826446; 7785.177440907573, 48576.26951025956; 7618.988590292928
6, 14, 10, PREMIUM_PRIORITY: 3851, 0, 1.0; 10106, 3703, 0.6335840094993073; 10245, 8, 0.999219131283553; 3712, 3695, 0.004579741379310387; 0.7346851042487641; 8313.254375312623, 47737.65587354922; 7612.841816837395
7, 14, 10, PREMIUM_PRIORITY: 3797, 0, 1.0; 10036, 3701, 0.6312275807094461; 10116, 4, 0.9996045867931989; 3717, 3697, 0.005380683346784987; 0.7324513843707077; 7281.60824143814, 48715.925141470216; 7616.79605508264
8, 14, 10, PREMIUM_PRIORITY: 3705, 0, 1.0; 10148, 3678, 0.6375640520299566; 10123, 1, 0.9999012150548257; 3730, 3677, 0.014209115281501372; 0.7344979426838951; 7400.473076319823, 48342.176638859186; 7613.155220886173
9, 14, 10, PREMIUM_PRIORITY: 3719, 3, 0.9991933315407368; 10165, 3672, 0.6387604525332022; 10162, 30, 0.9970478252312537; 3722, 3645, 0.020687802256851184; 0.7353068280034571; 7432.638793897302, 47926.393119325134; 7608.330573373113
10, 14, 10, PREMIUM_PRIORITY: 3816, 0, 1.0; 10061, 3667, 0.6355233078222841; 10198, 6, 0.9994116493430084; 3679, 3661, 0.0048926338678988435; 0.7357498018303668; 7362.5576959836435, 47546.042350983436; 7603.147094192231
11, 14, 10, PREMIUM_PRIORITY: 3779, 0, 1.0; 10099, 3715, 0.6321417962174473; 10160, 16, 0.9984251968503937; 3718, 3699, 0.005110274341043608; 0.732310131142816; 7095.353700703263, 51317.67057599514; 7647.1022886410965
12, 14, 10, PREMIUM_PRIORITY: 3752, 0, 1.0; 10090, 3673, 0.6359762140733399; 10144, 14, 0.9986198738170347; 3698, 3659, 0.010546241211465635; 0.7346481722294467; 8139.256767425804, 47376.0913358683; 7607.083458548712
13, 14, 10, PREMIUM_PRIORITY: 3808, 0, 1.0; 10166, 3754, 0.630729883926815; 10218, 12, 0.998825601879037; 3756, 3742, 0.0037273695420659836; 0.731358236725347; 7119.594817796335, 51748.64231089977; 7652.548750002856
14, 14, 10, PREMIUM_PRIORITY: 3837, 0, 1.0; 10140, 3696, 0.6355029585798817; 10265, 12, 0.9988309790550414; 3712, 3684, 0.007543103448275912; 0.7355655720111611; 7974.164857722141, 48447.72937968306; 7618.882497282078
15, 14, 10, PREMIUM_PRIORITY: 3821, 9, 0.9976445956555875; 10201, 3614, 0.6457210077443387; 10315, 7, 0.999321376635967; 3707, 3616, 0.024548152144591273; 0.7416203109399515; 8810.256676924608, 50298.99916630896; 7647.942154588901
16, 14, 10, PREMIUM_PRIORITY: 3791, 0, 1.0; 10065, 3671, 0.6352707401887729; 10146, 14, 0.9986201458702937; 3710, 3657, 0.014285714285714235; 0.735060623556582; 7574.640130365493, 49715.70349911746; 7631.2632401349165
17, 14, 10, PREMIUM_PRIORITY: 3711, 0, 1.0; 10168, 3688, 0.6372934697088906; 10168, 7, 0.9993115656963021; 3711, 3681, 0.00808407437348424; 0.734274803660206; 7437.87975236388, 47397.31144706735; 7601.9150722890545
18, 14, 10, PREMIUM_PRIORITY: 3592, 0, 1.0; 10080, 3652, 0.6376984126984127; 9984, 0, 1.0; 3688, 3652, 0.009761388286334105; 0.7328847279110591; 7683.046226602764, 49761.12210960112; 7632.65631201944
19, 14, 10, PREMIUM_PRIORITY: 3769, 0, 1.0; 10013, 3690, 0.6314790771996405; 10073, 0, 1.0; 3709, 3690, 0.0051226745753572; 0.7322594688724423; 8115.656703261491, 47613.00563953517; 7609.791757590994
20, 14, 10, PREMIUM_PRIORITY: 3741, 0, 1.0; 10004, 3699, 0.6302479008396642; 10022, 4, 0.9996008780682498; 3723, 3695, 0.007520816545796394; 0.7308839578028374; 7041.52012025431, 51908.50488326775; 7653.895304565652
21, 14, 10, PREMIUM_PRIORITY: 3726, 0, 1.0; 9992, 3686, 0.6311048839071257; 10021, 8, 0.9992016764793933; 3697, 3678, 0.005139302136867752; 0.7313019390581718; 6620.360216422316, 47266.56102756005; 7593.993561832423
22, 14, 10, PREMIUM_PRIORITY: 3709, 0, 1.0; 10155, 3663, 0.6392909896602659; 10174, 4, 0.9996068409671712; 3690, 3659, 0.008401084010840054; 0.7357905366416619; 7935.440895437065, 48789.685698167596; 7622.755528841141
23, 14, 10, PREMIUM_PRIORITY: 3844, 0, 1.0; 10064, 3665, 0.6358306836248013; 10227, 5, 0.9995110980737264; 3681, 3660, 0.005704971475142595; 0.7364825999424791; 7503.449273293506, 47845.93183086027; 7607.896692312768
24, 14, 10, PREMIUM_PRIORITY: 3755, 0, 1.0; 10212, 3690, 0.6386603995299647; 10255, 2, 0.9998049731838128; 3712, 3688, 0.006465517241379337; 0.7358058280231976; 8407.457050674855, 48860.07136680638; 7627.266907546609
25, 14, 10, PREMIUM_PRIORITY: 3806, 0, 1.0; 10169, 3732, 0.6330022617759858; 10249, 21, 0.9979510196116694; 3726, 3711, 0.004025764895330131; 0.7329516994633274; 7787.921106161888, 48810.53088742345; 7621.86836760255
26, 14, 10, PREMIUM_PRIORITY: 3862, 0, 1.0; 10029, 3706, 0.6304716322664274; 10144, 6, 0.9994085173501577; 3747, 3700, 0.012543368027755575; 0.7332085523000504; 8160.933251722754, 50556.39983596682; 7646.058529112926
27, 14, 10, PREMIUM_PRIORITY: 3886, 0, 1.0; 10253, 3694, 0.6397152053057642; 10433, 8, 0.9992332023387329; 3706, 3686, 0.005396654074473872; 0.7387368272155033; 7832.426264092424, 48357.4034812978; 7616.6835195236945
28, 14, 10, PREMIUM_PRIORITY: 3863, 3, 0.9992234015014237; 10049, 3665, 0.6352870932431087; 10208, 15, 0.9985305642633229; 3704, 3653, 0.013768898488120906; 0.7363427257044278; 7651.347535489017, 48688.77967591048; 7619.325893641382
29, 14, 10, PREMIUM_PRIORITY: 3892, 0, 1.0; 10165, 3663, 0.6396458435809149; 10371, 4, 0.9996143091312313; 3686, 3659, 0.007325013564839944; 0.7394180835171089; 8782.672445729095, 50643.97380158819; 7651.938217099426
30, 14, 10, PREMIUM_PRIORITY: 3790, 0, 1.0; 10096, 3724, 0.6311410459587956; 10146, 11, 0.9989158288980879; 3740, 3713, 0.00721925133689838; 0.7318162177732969; 6448.4543728413755, 53404.70586638986; 7667.563319707101
1, 14, 11, PREMIUM_PRIORITY: 3835, 5, 0.9986962190352021; 10318, 4051, 0.6073851521612716; 10053, 33, 0.996717397791704; 4100, 4023, 0.018780487804878065; 0.7134176499682046; 7229.479566632179, 55536.27995650088; 8068.617246115766
2, 14, 11, PREMIUM_PRIORITY: 3886, 0, 1.0; 10379, 4010, 0.6136429328451681; 10207, 7, 0.999314196139904; 4058, 4003, 0.013553474618038464; 0.7188923939712584; 7563.417735217972, 51735.33851894053; 8024.820756069115
3, 14, 11, PREMIUM_PRIORITY: 3759, 0, 1.0; 10541, 4059, 0.6149321696233754; 10197, 2, 0.9998038638815337; 4103, 4057, 0.011211308798440123; 0.7161538461538461; 7830.932889534357, 55927.05538862966; 8078.039739899318
4, 14, 11, PREMIUM_PRIORITY: 3800, 0, 1.0; 10520, 4006, 0.6192015209125475; 10255, 7, 0.9993174061433447; 4065, 3999, 0.01623616236162362; 0.7202513966480447; 8019.204441873069, 54988.772582776524; 8068.047318863851
5, 14, 11, PREMIUM_PRIORITY: 3810, 2, 0.9994750656167979; 10491, 4002, 0.6185301687160423; 10228, 11, 0.9989245209229566; 4073, 3993, 0.01964154186103606; 0.720019579050416; 8065.848330892137, 55987.30113205087; 8080.592679469429
6, 14, 11, PREMIUM_PRIORITY: 3851, 0, 1.0; 10485, 4073, 0.6115402956604674; 10243, 3, 0.9997071170555502; 4093, 4070, 0.005619350109943855; 0.7158900669642857; 8601.877590604883, 55327.84731534317; 8076.693618239523
7, 14, 11, PREMIUM_PRIORITY: 3798, 0, 1.0; 10435, 4086, 0.6084331576425491; 10116, 16, 0.9984183471727955; 4117, 4070, 0.011416079669662405; 0.7129206772992343; 7085.747980420632, 55885.18757295374; 8071.762541066083
8, 14, 11, PREMIUM_PRIORITY: 3705, 0, 1.0; 10501, 4033, 0.6159413389201028; 10123, 4, 0.9996048602193026; 4083, 4029, 0.013225569434239581; 0.7161058707588344; 7006.742700951858, 52253.63814667378; 8026.837641142373
9, 14, 11, PREMIUM_PRIORITY: 3723, 0, 1.0; 10525, 4016, 0.6184323040380048; 10162, 18, 0.9982286951387522; 4086, 3998, 0.021536955457660323; 0.7181358787198203; 7564.5409205587275, 54452.97826343922; 8057.991122837957
10, 14, 11, PREMIUM_PRIORITY: 3825, 8, 0.9979084967320262; 10457, 3968, 0.6205412642249211; 10198, 0, 1.0; 4084, 3976, 0.026444662095984284; 0.721607617980675; 8771.170067062112, 56640.73787449396; 8094.024010296985
11, 14, 11, PREMIUM_PRIORITY: 3778, 0, 1.0; 10441, 4053, 0.6118187913035149; 10159, 13, 0.9987203464907963; 4060, 4040, 0.0049261083743842304; 0.7149588578662354; 7349.949037034472, 51729.37607729457; 8023.096158967849
12, 14, 11, PREMIUM_PRIORITY: 3756, 0, 1.0; 10467, 4022, 0.6157447215056846; 10144, 8, 0.999211356466877; 4079, 4014, 0.01593527825447416; 0.7172185896083808; 8205.1033417555, 53332.70910118306; 8049.277904772068
13, 14, 11, PREMIUM_PRIORITY: 3809, 0, 1.0; 10524, 4120, 0.6085138730520714; 10218, 21, 0.9979448032883147; 4115, 4099, 0.003888213851761857; 0.7125514546849927; 7323.868831604222, 55881.8859818881; 8073.564855618786
14, 14, 11, PREMIUM_PRIORITY: 3838, 0, 1.0; 10521, 4072, 0.6129645470962837; 10265, 18, 0.998246468582562; 4094, 4054, 0.009770395701025891; 0.7164147921164427; 8133.636914561155, 53619.173256828035; 8052.220435508494
15, 14, 11, PREMIUM_PRIORITY: 3831, 3, 0.9992169146436961; 10517, 3909, 0.6283160597128459; 10315, 6, 0.9994183228308289; 4033, 3906, 0.031490205802132354; 0.7273487594089769; 8885.268624652519, 50585.76956128927; 8021.021885789829
16, 14, 11, PREMIUM_PRIORITY: 3796, 0, 1.0; 10436, 4028, 0.6140283633576082; 10146, 9, 0.9991129509166173; 4086, 4019, 0.016397454723445892; 0.7169758291174817; 7280.327861624019, 56619.48620693862; 8082.228410382949
17, 14, 11, PREMIUM_PRIORITY: 3712, 0, 1.0; 10532, 4037, 0.6166919863273832; 10168, 19, 0.9981313926042487; 4076, 4018, 0.014229636898920539; 0.7165824206683515; 7539.424618401501, 52298.624846995735; 8031.508529406328
18, 14, 11, PREMIUM_PRIORITY: 3592, 0, 1.0; 10456, 4019, 0.615627390971691; 9984, 1, 0.9998998397435898; 4064, 4018, 0.011318897637795255; 0.7139094533029613; 7550.963667914439, 55382.60251149563; 8069.229689981278
19, 14, 11, PREMIUM_PRIORITY: 3769, 0, 1.0; 10384, 4034, 0.611517719568567; 10073, 1, 0.9999007247096198; 4080, 4033, 0.011519607843137214; 0.714972090722815; 8111.321429347933, 54470.944816366144; 8062.441397212518
20, 14, 11, PREMIUM_PRIORITY: 3741, 0, 1.0; 10378, 4066, 0.6082096743110426; 10022, 6, 0.9994013171023748; 4097, 4060, 0.009030998291432724; 0.7120192648204546; 8266.011155507307, 55435.75545245848; 8075.411387974401
21, 14, 11, PREMIUM_PRIORITY: 3726, 0, 1.0; 10389, 4080, 0.6072769275194918; 10021, 7, 0.9993014669194691; 4094, 4073, 0.0051294577430386346; 0.7109458023379384; 6594.6401792471315, 54889.994111598775; 8055.8185723916595
22, 14, 11, PREMIUM_PRIORITY: 3710, 0, 1.0; 10555, 4069, 0.6144954997631454; 10174, 13, 0.9987222331433064; 4091, 4056, 0.008555365436323625; 0.7147563967753242; 8251.736755537846, 55884.69657847148; 8080.779081952772
23, 14, 11, PREMIUM_PRIORITY: 3844, 0, 1.0; 10470, 4067, 0.611556829035339; 10227, 3, 0.9997066588442358; 4087, 4064, 0.005627599706386155; 0.7158725723068324; 7528.275065587222, 54435.29531151253; 8057.4947200825245
24, 14, 11, PREMIUM_PRIORITY: 3755, 0, 1.0; 10565, 4033, 0.6182678655939422; 10255, 9, 0.9991223793271575; 4065, 4024, 0.010086100861008584; 0.7183659217877094; 8536.744507298348, 51955.94044431025; 8035.044320061452
25, 14, 11, PREMIUM_PRIORITY: 3806, 0, 1.0; 10553, 4111, 0.6104425281910357; 10249, 28, 0.9972680261488925; 4110, 4083, 0.006569343065693456; 0.7136987255379901; 7532.265895055933, 53072.27916604237; 8040.893559249759
26, 14, 11, PREMIUM_PRIORITY: 3865, 0, 1.0; 10366, 4044, 0.6098784487748408; 10144, 12, 0.9988170347003155; 4087, 4032, 0.013457303645705854; 0.715831635162673; 8141.388594949651, 51577.89916490464; 8027.372014651721
27, 14, 11, PREMIUM_PRIORITY: 3886, 0, 1.0; 10616, 4026, 0.620761115297664; 10433, 12, 0.9988498035080993; 4069, 4014, 0.013516834603096606; 0.7223831195697146; 8182.413233869962, 52703.80914123469; 8041.42824966406
28, 14, 11, PREMIUM_PRIORITY: 3870, 7, 0.9981912144702842; 10424, 3991, 0.6171335379892555; 10208, 8, 0.9992163009404389; 4086, 3990, 0.023494860499265746; 0.7203022247096684; 7505.4648943876855, 53974.12263983187; 8051.6908081807105
29, 14, 11, PREMIUM_PRIORITY: 3893, 0, 1.0; 10529, 4012, 0.6189571659226898; 10371, 4, 0.9996143091312313; 4051, 4008, 0.010614663046161432; 0.7218138954375259; 9356.712675858787, 54737.760849447084; 8075.334144166565
30, 14, 11, PREMIUM_PRIORITY: 3790, 0, 1.0; 10434, 4031, 0.6136668583477094; 10146, 9, 0.9991129509166173; 4078, 4022, 0.013732221677292822; 0.7166057367829022; 6367.938871306682, 53300.57383684331; 8034.6696243942115
1, 14, 12, PREMIUM_PRIORITY: 3851, 19, 0.9950662165671255; 10658, 4341, 0.592700319009195; 10053, 17, 0.9983089624987566; 4456, 4343, 0.025359066427289023; 0.6994968640154386; 6867.089428057741, 57503.73684074418; 8458.820695119051
2, 14, 12, PREMIUM_PRIORITY: 3892, 3, 0.9992291880781089; 10753, 4270, 0.6029015158560402; 10207, 21, 0.997942588419712; 4438, 4252, 0.04191077061739523; 0.7082280641857289; 9142.572385565567, 60117.4113589263; 8508.321651113298
3, 14, 12, PREMIUM_PRIORITY: 3762, 1, 0.9997341839447103; 10872, 4318, 0.6028329654157469; 10197, 2, 0.9998038638815337; 4437, 4317, 0.027045300878972278; 0.7048653819871532; 7293.580374062691, 55992.479230545854; 8443.679981600599
4, 14, 12, PREMIUM_PRIORITY: 3825, 20, 0.9947712418300654; 10882, 4211, 0.6130306928873369; 10255, 10, 0.9990248659190639; 4452, 4221, 0.05188679245283023; 0.7123138641463249; 8232.566325601456, 58888.09410608464; 8486.279340123543
5, 14, 12, PREMIUM_PRIORITY: 3836, 14, 0.9963503649635036; 10830, 4262, 0.6064635272391505; 10228, 8, 0.9992178333985139; 4438, 4268, 0.03830554303740419; 0.7084412927860357; 7778.402547409758, 58467.628925350764; 8477.634301241676
